src_ip,dst_ip,protocol,length
74.125.130.119,192.168.73.128,6,2878
192.168.73.128,74.125.130.119,6,54
74.125.130.119,192.168.73.128,6,2878
192.168.73.128,74.125.130.119,6,54
74.125.130.119,192.168.73.128,6,2878
192.168.73.128,74.125.130.119,6,54
74.125.130.119,192.168.73.128,6,2878
192.168.73.128,74.125.130.119,6,54
142.250.77.46,192.168.73.128,17,1399
142.250.77.46,192.168.73.128,17,1399
142.250.77.46,192.168.73.128,17,420
142.250.77.46,192.168.73.128,17,1395
192.168.73.128,142.250.77.46,17,82
142.250.77.46,192.168.73.128,17,1399
142.250.77.46,192.168.73.128,17,1101
74.125.130.119,192.168.73.128,6,2878
173.194.14.234,192.168.73.128,6,1462
192.168.73.128,74.125.130.119,6,54
192.168.73.128,142.250.77.46,17,75
173.194.14.234,192.168.73.128,6,9910
74.125.130.119,192.168.73.128,6,1466
192.168.73.128,173.194.14.234,6,54
74.125.130.119,192.168.73.128,6,1466
173.194.14.234,192.168.73.128,6,2870
192.168.73.128,74.125.130.119,6,54
142.251.220.1,192.168.73.128,17,1399
173.194.14.234,192.168.73.128,6,2870
74.125.130.119,192.168.73.128,6,2878
192.168.73.128,74.125.130.119,6,54
142.251.220.1,192.168.73.128,17,1399
142.251.220.1,192.168.73.128,17,1399
74.125.130.119,192.168.73.128,6,2878
192.168.73.128,173.194.14.234,6,54
192.168.73.128,74.125.130.119,6,54
74.125.130.119,192.168.73.128,6,2878
192.168.73.128,74.125.130.119,6,54
192.168.73.128,142.251.220.1,17,84
142.250.77.46,192.168.73.128,17,1394
142.250.77.46,192.168.73.128,17,1399
142.250.77.46,192.168.73.128,17,1399
142.250.77.46,192.168.73.128,17,1399
142.250.77.46,192.168.73.128,17,1399
142.250.77.46,192.168.73.128,17,1399
142.250.77.46,192.168.73.128,17,623
74.125.130.119,192.168.73.128,6,2878
192.168.73.128,74.125.130.119,6,54
192.168.73.128,142.250.77.46,17,75
173.194.14.234,192.168.73.128,6,8502
142.250.77.46,192.168.73.128,17,1394
142.250.77.46,192.168.73.128,17,1399
142.250.77.46,192.168.73.128,17,1399
142.250.77.46,192.168.73.128,17,1399
192.168.73.128,142.250.77.46,17,75
192.168.73.128,173.194.14.234,6,54
142.250.77.46,192.168.73.128,17,128
142.250.77.46,192.168.73.128,17,1392
142.250.77.46,192.168.73.128,17,1399
142.250.77.46,192.168.73.128,17,1399
173.194.14.234,192.168.73.128,6,8502
74.125.130.119,192.168.73.128,6,5702
192.168.73.128,74.125.130.119,6,54
192.168.73.128,142.250.77.46,17,75
192.168.73.128,173.194.14.234,6,54
142.250.77.46,192.168.73.128,17,1399
142.250.77.46,192.168.73.128,17,1399
142.250.77.46,192.168.73.128,17,1399
142.250.77.46,192.168.73.128,17,623
142.250.77.46,192.168.73.128,17,85
142.250.77.46,192.168.73.128,17,245
142.250.77.46,192.168.73.128,17,169
142.250.77.46,192.168.73.128,17,85
173.194.14.234,192.168.73.128,6,5686
74.125.130.119,192.168.73.128,6,5702
192.168.73.128,173.194.14.234,6,54
192.168.73.128,74.125.130.119,6,54
173.194.14.234,192.168.73.128,6,1462
192.168.73.128,142.250.77.46,17,75
173.194.14.234,192.168.73.128,6,1462
173.194.14.234,192.168.73.128,17,1399
173.194.14.234,192.168.73.128,17,1399
173.194.14.234,192.168.73.128,17,1399
173.194.14.234,192.168.73.128,17,980
142.250.77.46,192.168.73.128,17,229
142.250.77.46,192.168.73.128,17,85
173.194.14.234,192.168.73.128,6,7094
192.168.73.128,173.194.14.234,6,54
192.168.73.128,173.194.14.234,6,54
74.125.130.119,192.168.73.128,6,2878
142.250.77.46,192.168.73.128,17,151
142.250.77.46,192.168.73.128,17,225
142.250.77.46,192.168.73.128,17,150
142.250.77.46,192.168.73.128,17,85
142.250.77.46,192.168.73.128,17,162
142.250.77.46,192.168.73.128,17,85
192.168.73.128,74.125.130.119,6,54
173.194.14.234,192.168.73.128,6,1462
192.168.73.128,142.250.77.46,17,75
142.250.77.46,192.168.73.128,17,227
142.250.77.46,192.168.73.128,17,85
173.194.14.234,192.168.73.128,6,5686
74.125.130.119,192.168.73.128,6,5702
192.168.73.128,173.194.14.234,6,54
192.168.73.128,74.125.130.119,6,54
173.194.14.234,192.168.73.128,6,2870
192.168.73.128,173.194.14.234,6,54
192.168.73.128,173.194.14.234,17,85
192.168.73.128,142.250.77.46,17,75
142.250.77.46,192.168.73.128,17,1392
142.250.77.46,192.168.73.128,17,1399
142.250.77.46,192.168.73.128,17,1399
142.250.77.46,192.168.73.128,17,1399
173.194.14.234,192.168.73.128,6,2870
74.125.130.119,192.168.73.128,6,2878
192.168.73.128,173.194.14.234,6,54
192.168.73.128,74.125.130.119,6,54
192.168.73.128,142.250.77.46,17,75
142.250.77.46,192.168.73.128,17,1399
142.250.77.46,192.168.73.128,17,1399
142.250.77.46,192.168.73.128,17,1025
142.250.77.46,192.168.73.128,17,1392
142.250.77.46,192.168.73.128,17,1399
142.250.77.46,192.168.73.128,17,1399
173.194.14.234,192.168.73.128,6,1462
74.125.130.119,192.168.73.128,6,1466
192.168.73.128,142.250.77.46,17,75
173.194.14.234,192.168.73.128,6,9910
192.168.73.128,173.194.14.234,6,54
142.250.77.46,192.168.73.128,17,1399
142.250.77.46,192.168.73.128,17,587
173.194.14.234,192.168.73.128,6,5686
192.168.73.128,173.194.14.234,6,54
192.168.73.128,142.250.77.46,17,75
192.168.73.2,192.168.73.128,17,98
74.125.130.119,192.168.73.128,6,5702
192.168.73.128,74.125.130.119,6,54
74.125.130.119,192.168.73.128,6,2878
192.168.73.128,74.125.130.119,6,54
74.125.130.119,192.168.73.128,6,2878
192.168.73.128,74.125.130.119,6,54
192.168.73.128,173.194.14.234,17,173
192.168.73.128,173.194.14.234,17,111
74.125.130.119,192.168.73.128,6,1466
192.168.73.128,142.250.70.102,6,74
74.125.130.119,192.168.73.128,6,4290
142.250.192.35,192.168.73.128,6,1157
192.168.73.128,74.125.130.119,6,54
192.168.73.128,142.250.192.35,6,54
74.125.130.119,192.168.73.128,6,2878
192.168.73.128,74.125.130.119,6,54
74.125.130.119,192.168.73.128,6,1466
74.125.130.119,192.168.73.128,6,1466
192.168.73.128,74.125.130.119,6,54
173.194.14.234,192.168.73.128,6,4278
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,7094
74.125.130.119,192.168.73.128,6,2878
192.168.73.128,173.194.14.234,6,54
192.168.73.128,74.125.130.119,6,54
173.194.14.234,192.168.73.128,6,5686
74.125.130.119,192.168.73.128,6,2878
192.168.73.128,173.194.14.234,6,54
192.168.73.128,74.125.130.119,6,54
74.125.130.119,192.168.73.128,6,2878
192.168.73.128,74.125.130.119,6,54
142.251.220.1,192.168.73.128,17,1399
142.251.220.1,192.168.73.128,17,1399
142.251.220.1,192.168.73.128,17,1399
142.251.220.1,192.168.73.128,17,1399
142.251.220.1,192.168.73.128,17,1399
142.251.220.1,192.168.73.128,17,156
74.125.130.119,192.168.73.128,6,1137
192.168.73.128,74.125.130.119,6,93
74.125.130.119,192.168.73.128,6,60
173.194.14.234,192.168.73.128,6,11318
192.168.73.128,173.194.14.234,6,54
192.168.73.128,142.251.220.1,17,85
173.194.14.234,192.168.73.128,6,8502
192.168.73.128,173.194.14.234,6,54
192.168.73.128,74.125.130.119,6,78
173.194.14.234,192.168.73.128,6,8502
192.168.73.128,74.125.130.119,6,54
192.168.73.128,173.194.14.234,6,54
74.125.130.119,192.168.73.128,6,60
74.125.130.119,192.168.73.128,6,60
173.194.14.234,192.168.73.128,6,5686
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,5686
192.168.73.128,74.125.68.84,6,118
192.168.73.128,173.194.14.234,6,54
74.125.68.84,192.168.73.128,6,60
192.168.73.128,74.125.68.84,6,146
192.168.73.128,74.125.68.84,6,753
74.125.68.84,192.168.73.128,6,60
74.125.68.84,192.168.73.128,6,60
173.194.14.234,192.168.73.128,6,16950
192.168.73.128,173.194.14.234,6,54
142.250.77.46,192.168.73.128,17,71
173.194.14.234,192.168.73.128,6,2870
192.168.73.128,173.194.14.234,6,54
192.168.73.128,142.250.77.46,17,448
173.194.14.234,192.168.73.128,6,18358
142.250.70.102,192.168.73.128,6,60
192.168.73.128,173.194.14.234,6,54
192.168.73.128,142.250.70.102,6,54
173.194.14.234,192.168.73.128,17,576
173.194.14.234,192.168.73.128,17,160
173.194.14.234,192.168.73.128,17,68
173.194.14.234,192.168.73.128,6,5686
192.168.73.128,173.194.14.234,6,54
192.168.73.128,173.194.14.234,17,73
173.194.14.234,192.168.73.128,6,7094
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,7094
192.168.73.128,173.194.14.234,6,54
192.168.73.128,142.250.70.102,6,724
142.250.70.102,192.168.73.128,6,60
173.194.14.234,192.168.73.128,6,4278
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,11318
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,5686
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,7094
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,4278
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,1462
173.194.14.234,192.168.73.128,6,12598
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,4434
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,1306
173.194.14.234,192.168.73.128,6,2870
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,8502
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,5686
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,1462
192.168.73.128,142.250.77.46,17,430
173.194.14.234,192.168.73.128,6,14134
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,7094
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,12726
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,9910
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,9910
192.168.73.128,173.194.14.234,6,54
142.250.77.46,192.168.73.128,17,1389
173.194.14.234,192.168.73.128,6,8502
192.168.73.128,173.194.14.234,6,54
192.168.73.128,142.250.77.46,17,80
173.194.14.234,192.168.73.128,6,15542
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,8502
192.168.73.128,173.194.14.234,6,54
74.125.130.119,192.168.73.128,17,1395
74.125.130.119,192.168.73.128,17,1399
74.125.130.119,192.168.73.128,17,1399
74.125.130.119,192.168.73.128,17,1399
74.125.130.119,192.168.73.128,17,1399
74.125.130.119,192.168.73.128,17,1399
74.125.130.119,192.168.73.128,17,1399
74.125.130.119,192.168.73.128,17,1399
74.125.130.119,192.168.73.128,17,1399
173.194.14.234,192.168.73.128,6,4278
192.168.73.128,173.194.14.234,6,54
74.125.130.119,192.168.73.128,17,1399
74.125.130.119,192.168.73.128,17,1399
173.194.14.234,192.168.73.128,6,7094
192.168.73.128,173.194.14.234,6,54
192.168.73.128,74.125.130.119,17,79
173.194.14.234,192.168.73.128,6,22582
192.168.73.128,173.194.14.234,6,54
192.168.73.128,74.125.130.119,17,73
192.168.73.128,142.251.220.1,17,82
192.168.73.128,142.251.220.1,17,82
173.194.14.234,192.168.73.128,6,11318
192.168.73.128,173.194.14.234,6,54
142.250.70.102,192.168.73.128,6,4397
192.168.73.128,142.250.70.102,6,54
173.194.14.234,192.168.73.128,6,22582
192.168.73.128,173.194.14.234,6,54
74.125.130.119,192.168.73.128,17,1399
173.194.14.234,192.168.73.128,6,19766
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,23990
192.168.73.128,173.194.14.234,6,54
74.125.130.119,192.168.73.128,17,1399
173.194.14.234,192.168.73.128,6,22582
192.168.73.128,173.194.14.234,6,54
192.168.73.128,74.125.130.119,17,74
173.194.14.234,192.168.73.128,6,23990
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,22582
192.168.73.128,173.194.14.234,6,54
74.125.130.119,192.168.73.128,17,1399
173.194.14.234,192.168.73.128,6,19766
192.168.73.128,173.194.14.234,6,54
142.250.77.46,192.168.73.128,17,527
74.125.130.119,192.168.73.128,17,1399
173.194.14.234,192.168.73.128,6,1462
192.168.73.128,142.250.77.46,17,73
192.168.73.128,74.125.130.119,17,73
173.194.14.234,192.168.73.128,6,23990
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,23990
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,2870
74.125.130.119,192.168.73.128,17,1399
74.125.130.119,192.168.73.128,17,1399
173.194.14.234,192.168.73.128,6,18358
192.168.73.128,173.194.14.234,6,54
192.168.73.128,173.194.14.234,6,54
192.168.73.128,74.125.130.119,17,73
192.168.73.128,142.250.192.35,6,481
173.194.14.234,192.168.73.128,6,23990
192.168.73.128,173.194.14.234,6,54
142.250.192.35,192.168.73.128,6,60
74.125.130.119,192.168.73.128,17,1399
173.194.14.234,192.168.73.128,6,16950
192.168.73.128,173.194.14.234,6,54
142.251.220.1,192.168.73.128,17,84
173.194.14.234,192.168.73.128,6,4278
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,23990
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,4278
74.125.130.119,192.168.73.128,17,1399
173.194.14.234,192.168.73.128,6,18358
192.168.73.128,173.194.14.234,6,54
192.168.73.128,74.125.130.119,17,73
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,15542
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,8502
74.125.130.119,192.168.73.128,17,1399
173.194.14.234,192.168.73.128,6,21174
173.194.14.234,192.168.73.128,6,21174
173.194.14.234,192.168.73.128,6,1462
74.125.130.119,192.168.73.128,6,60
192.168.73.128,74.125.130.119,6,54
192.168.73.128,142.250.77.46,17,76
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,23990
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,11318
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,12726
173.194.14.234,192.168.73.128,6,1462
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,1462
74.125.130.119,192.168.73.128,17,1399
173.194.14.234,192.168.73.128,6,21174
192.168.73.128,173.194.14.234,6,54
192.168.73.128,74.125.130.119,17,73
173.194.14.234,192.168.73.128,6,18358
192.168.73.128,173.194.14.234,6,54
142.250.77.46,192.168.73.128,17,71
74.125.68.84,192.168.73.128,6,668
173.194.14.234,192.168.73.128,6,7094
192.168.73.128,74.125.68.84,6,54
173.194.14.234,192.168.73.128,6,12726
173.194.14.234,192.168.73.128,6,14134
192.168.73.128,74.125.68.84,6,85
74.125.68.84,192.168.73.128,6,60
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,23990
192.168.73.128,173.194.14.234,6,54
74.125.130.119,192.168.73.128,17,1399
74.125.130.119,192.168.73.128,17,1399
173.194.14.234,192.168.73.128,6,26806
192.168.73.128,74.125.130.119,17,73
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,15542
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,11318
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,26806
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,14134
192.168.73.128,173.194.14.234,6,54
192.168.73.128,142.251.220.1,17,82
192.168.73.128,142.251.220.1,17,82
74.125.130.119,192.168.73.128,17,1399
173.194.14.234,192.168.73.128,6,16950
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,9910
74.125.130.119,192.168.73.128,17,1399
173.194.14.234,192.168.73.128,6,26806
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,1462
173.194.14.234,192.168.73.128,6,23990
192.168.73.128,173.194.14.234,6,54
192.168.73.128,74.125.130.119,17,73
173.194.14.234,192.168.73.128,6,23990
192.168.73.128,173.194.14.234,6,54
74.125.130.119,192.168.73.128,17,1399
173.194.14.234,192.168.73.128,6,21174
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,25398
192.168.73.128,173.194.14.234,6,54
74.125.130.119,192.168.73.128,17,1399
173.194.14.234,192.168.73.128,6,21174
192.168.73.128,173.194.14.234,6,54
142.250.77.46,192.168.73.128,17,71
173.194.14.234,192.168.73.128,6,23990
192.168.73.128,74.125.130.119,17,73
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,15542
192.168.73.128,173.194.14.234,6,54
74.125.130.119,192.168.73.128,17,1399
74.125.130.119,192.168.73.128,17,1399
173.194.14.234,192.168.73.128,6,5686
192.168.73.128,173.194.14.234,6,54
192.168.73.128,74.125.130.119,17,73
74.125.130.119,192.168.73.128,17,1399
173.194.14.234,192.168.73.128,6,8814
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,13822
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,23990
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,9910
74.125.130.119,192.168.73.128,17,1399
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,12726
192.168.73.128,74.125.130.119,17,73
192.168.73.128,173.194.14.234,6,54
74.125.130.119,192.168.73.128,17,1399
173.194.14.234,192.168.73.128,6,22582
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,23990
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,7094
173.194.14.234,192.168.73.128,6,16950
192.168.73.128,173.194.14.234,6,54
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,8502
173.194.14.234,192.168.73.128,6,15542
192.168.73.128,173.194.14.234,6,54
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,23990
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,1462
173.194.14.234,192.168.73.128,6,1462
74.125.130.119,192.168.73.128,17,1399
74.125.130.119,192.168.73.128,17,1399
173.194.14.234,192.168.73.128,6,19766
192.168.73.128,173.194.14.234,6,54
192.168.73.128,74.125.130.119,17,73
192.168.73.128,173.194.14.234,6,54
74.125.130.119,192.168.73.128,17,1399
173.194.14.234,192.168.73.128,6,22582
192.168.73.128,173.194.14.234,6,54
74.125.130.119,192.168.73.128,17,1399
142.251.220.1,192.168.73.128,17,84
74.125.130.119,192.168.73.128,17,1399
74.125.130.119,192.168.73.128,17,1399
173.194.14.234,192.168.73.128,6,14134
192.168.73.128,173.194.14.234,6,54
192.168.73.128,74.125.130.119,17,73
173.194.14.234,192.168.73.128,6,15542
74.125.130.119,192.168.73.128,17,1399
74.125.130.119,192.168.73.128,17,1399
173.194.14.234,192.168.73.128,6,5686
192.168.73.128,74.125.130.119,17,73
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,22582
74.125.130.119,192.168.73.128,17,1399
192.168.73.128,173.194.14.234,6,54
74.125.130.119,192.168.73.128,17,1399
74.125.130.119,192.168.73.128,17,1399
74.125.130.119,192.168.73.128,17,1399
74.125.130.119,192.168.73.128,17,1399
74.125.130.119,192.168.73.128,17,1399
74.125.130.119,192.168.73.128,17,1399
74.125.130.119,192.168.73.128,17,1399
173.194.14.234,192.168.73.128,6,11318
192.168.73.128,173.194.14.234,6,54
142.250.192.35,192.168.73.128,6,1156
192.168.73.128,142.250.192.35,6,54
192.168.73.128,74.125.130.119,17,73
173.194.14.234,192.168.73.128,6,25398
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,23990
192.168.73.128,173.194.14.234,6,54
74.125.130.119,192.168.73.128,17,1399
74.125.130.119,192.168.73.128,17,1399
173.194.14.234,192.168.73.128,6,21174
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,23990
173.194.14.234,192.168.73.128,6,23990
173.194.14.234,192.168.73.128,6,1462
192.168.73.128,74.125.130.119,17,74
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,23990
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,26806
192.168.73.128,173.194.14.234,6,54
192.168.73.128,35.160.236.75,6,74
173.194.14.234,192.168.73.128,6,23990
192.168.73.128,173.194.14.234,6,54
74.125.130.119,192.168.73.128,17,1399
74.125.130.119,192.168.73.128,17,1399
192.168.73.128,74.125.130.119,17,73
173.194.14.234,192.168.73.128,6,26806
192.168.73.128,173.194.14.234,6,54
192.168.73.128,142.250.192.35,6,482
142.250.192.35,192.168.73.128,6,60
173.194.14.234,192.168.73.128,6,26806
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,14134
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,12726
192.168.73.128,142.251.220.1,17,82
192.168.73.128,142.251.220.1,17,82
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,26806
192.168.73.128,173.194.14.234,6,54
74.125.130.119,192.168.73.128,17,1399
74.125.130.119,192.168.73.128,17,1399
74.125.68.84,192.168.73.128,6,85
173.194.14.234,192.168.73.128,6,23990
192.168.73.128,173.194.14.234,6,54
192.168.73.128,142.251.220.1,17,175
192.168.73.128,142.251.220.1,17,112
192.168.73.128,142.251.220.1,6,93
142.251.220.1,192.168.73.128,6,60
192.168.73.128,74.125.130.119,17,74
192.168.73.128,142.251.220.1,6,78
192.168.73.128,142.251.220.1,6,54
142.251.220.1,192.168.73.128,6,60
142.251.220.1,192.168.73.128,6,60
173.194.14.234,192.168.73.128,6,8502
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,22582
74.125.130.119,192.168.73.128,17,1399
74.125.130.119,192.168.73.128,17,1399
74.125.130.119,192.168.73.128,17,1399
74.125.130.119,192.168.73.128,17,1399
173.194.14.234,192.168.73.128,6,12982
192.168.73.128,173.194.14.234,6,54
74.125.68.84,192.168.73.128,6,1527
173.194.14.234,192.168.73.128,6,11318
192.168.73.128,74.125.68.84,6,54
173.194.14.234,192.168.73.128,6,17573
74.125.130.119,192.168.73.128,17,1399
74.125.130.119,192.168.73.128,17,1399
173.194.14.234,192.168.73.128,6,6471
192.168.73.128,173.194.14.234,6,54
192.168.73.128,74.125.130.119,17,74
192.168.73.128,74.125.68.84,6,93
74.125.68.84,192.168.73.128,6,60
173.194.14.234,192.168.73.128,6,26806
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,26806
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,26806
192.168.73.128,173.194.14.234,6,54
173.194.14.234,192.168.73.128,6,1462
74.125.130.119,192.168.73.128,17,1399
74.125.130.119,192.168.73.128,17,1399
173.194.14.234,192.168.73.128,6,22582
192.168.73.128,173.194.14.234,6,54
192.168.73.128,74.125.68.84,17,1399
